<<<<<<< HEAD
Date,Description,Amount,Type
2023-03-12,Rent 7164,4288.04,Credit
2022-03-20,Salary 4742,138.11,Credit
2023-08-03,Uber 9909,3635.17,Credit
2024-03-10,Uber 6588,3766.89,Credit
2022-04-02,Zomato 4650,2867.55,Credit
2023-01-25,Rent 6074,4030.28,Credit
2022-05-10,Zomato 2533,2819.89,Credit
2023-04-08,Uber 5461,1311.24,Credit
2022-04-09,Rent 5760,3428.48,Debit
2024-02-24,Salary 9137,4808.96,Credit
2022-04-02,Swiggy 9037,323.34,Credit
2022-07-02,Amazon 4192,2995.93,Credit
2023-01-21,Salary 1317,180.45,Debit
2023-07-28,Salary 1435,1745.96,Debit
2024-01-12,Flipkart 5748,2471.03,Credit
2023-08-14,Zomato 4490,2946.16,Debit
2023-10-12,Electricity 8987,3492.61,Credit
2022-12-04,Swiggy 3519,2348.07,Debit
2022-06-22,Rent 7914,2586.87,Debit
2023-11-03,Electricity 9378,806.35,Credit
2022-07-02,Gym 6381,1050.17,Credit
2024-01-15,Flipkart 9691,3188.43,Credit
2023-09-17,Zomato 2324,4986.56,Debit
2023-01-28,Amazon 4372,2404.16,Credit
2023-03-01,Electricity 5392,1597.8,Debit
2022-05-09,Rent 4773,289.49,Debit
2022-05-10,Flipkart 6568,2400.11,Debit
2022-01-10,Gym 3673,653.79,Credit
2023-12-16,Zomato 9042,594.22,Debit
2023-12-27,Swiggy 1539,1752.13,Credit
2024-04-24,Electricity 8845,1285.66,Credit
2023-09-13,Flipkart 3927,303.04,Debit
2022-08-20,Electricity 2214,733.4,Debit
2023-03-12,Salary 5586,2462.25,Credit
2022-07-30,Flipkart 6924,3894.64,Debit
2023-01-26,Uber 9697,4415.85,Debit
2022-09-18,Amazon 3069,4737.18,Debit
2022-12-16,Uber 2972,4380.72,Credit
2022-11-16,Electricity 2686,1115.14,Credit
2023-10-10,Rent 4570,4646.35,Credit
2024-04-15,Gym 6097,4298.54,Credit
2022-04-29,Amazon 9856,1837.51,Credit
2022-07-09,Electricity 4571,1328.72,Credit
2023-10-14,Flipkart 3202,4000.96,Credit
2023-05-03,Amazon 1357,4536.8,Credit
2024-02-20,Rent 9229,1263.2,Credit
2024-02-22,Uber 7886,2995.98,Debit
2023-02-06,Electricity 4859,2431.18,Debit
2024-02-19,Swiggy 5609,2597.95,Debit
2022-08-21,Zomato 7579,2033.55,Credit
2022-08-26,Uber 9183,2347.48,Debit
2024-02-20,Salary 5846,2500.17,Credit
2023-08-30,Uber 8928,2457.74,Credit
2023-11-14,Electricity 5984,3594.51,Credit
2023-02-25,Electricity 8651,264.9,Debit
2023-09-22,Electricity 5728,2884.99,Debit
2022-01-19,Salary 1625,2400.74,Credit
2022-01-30,Uber 9597,2632.47,Credit
2022-10-08,Salary 8172,3822.53,Debit
2023-10-18,Salary 6003,3959.56,Credit
2023-05-06,Gym 2599,4679.88,Debit
2023-08-21,Amazon 2418,1333.1,Credit
2024-04-03,Swiggy 3019,2309.35,Credit
2023-09-15,Rent 8695,4331.93,Credit
2022-05-12,Amazon 8509,866.82,Debit
2022-08-15,Electricity 5015,3733.73,Credit
2022-07-07,Gym 7821,212.91,Debit
2022-02-26,Uber 5540,3401.96,Credit
2023-11-29,Flipkart 7240,523.8,Credit
2022-11-15,Flipkart 3048,3639.29,Credit
2022-03-17,Flipkart 3206,4247.46,Debit
2022-01-19,Gym 4147,809.07,Debit
2023-03-08,Zomato 8987,1546.13,Debit
2022-05-26,Uber 5449,1764.98,Debit
2022-04-28,Uber 4173,376.87,Debit
2022-06-10,Rent 7854,3821.99,Debit
2022-05-04,Flipkart 9765,3665.33,Debit
2023-07-27,Amazon 3977,1698.66,Debit
2023-08-04,Zomato 6586,1983.84,Credit
2022-12-22,Zomato 5853,1202.74,Credit
2024-01-13,Flipkart 2353,4179.36,Debit
2023-10-03,Gym 6550,4619.22,Credit
2022-07-01,Swiggy 4187,2496.25,Credit
2022-12-08,Salary 9507,4647.6,Debit
2022-08-08,Salary 2006,2681.29,Credit
2023-03-17,Flipkart 4516,1448.05,Debit
2023-11-21,Gym 7944,1119.56,Debit
2023-05-07,Swiggy 4834,3383.3,Debit
2024-06-14,Salary 5400,4964.33,Debit
2022-05-11,Zomato 2084,3354.87,Debit
2023-01-06,Uber 1371,1606.7,Credit
2022-06-10,Salary 3076,4630.19,Credit
2024-06-13,Swiggy 1140,1394.28,Debit
2022-11-23,Amazon 8102,993.77,Credit
2023-08-16,Amazon 3501,2772.25,Credit
2023-11-12,Swiggy 9433,2253.94,Debit
2023-05-09,Zomato 8385,1278.4,Debit
2023-09-02,Gym 2385,2583.37,Credit
2022-04-08,Amazon 5981,4614.12,Debit
2024-05-27,Salary 2671,1970.38,Credit
2022-08-02,Amazon 1568,1823.73,Credit
2024-05-30,Flipkart 7691,1292.71,Credit
2022-03-07,Rent 9876,2209.65,Credit
2022-09-11,Zomato 4698,1406.68,Credit
2022-02-13,Zomato 3960,2971.72,Debit
2022-08-15,Gym 3059,3639.58,Credit
2023-03-03,Zomato 5412,1860.01,Credit
2022-10-24,Gym 6361,4778.72,Credit
2024-04-07,Swiggy 8361,4120.4,Debit
2023-01-21,Swiggy 3372,2361.46,Credit
2024-05-24,Zomato 9903,3388.14,Credit
2023-11-19,Flipkart 6457,3223.14,Debit
2023-06-28,Amazon 7071,4554.53,Debit
2023-10-11,Gym 8743,562.0,Credit
2024-03-24,Zomato 9295,4953.16,Debit
2023-07-29,Gym 2733,3223.22,Debit
2022-04-19,Zomato 8677,3880.27,Credit
2022-09-26,Uber 6069,771.8,Debit
2022-09-17,Flipkart 7535,1470.33,Debit
2024-01-05,Electricity 5067,2998.21,Credit
2022-12-19,Gym 7000,909.3,Debit
2022-07-15,Zomato 1962,1984.55,Credit
2023-03-10,Swiggy 7777,2314.94,Credit
2023-10-08,Rent 2711,2705.59,Credit
2022-07-30,Flipkart 4423,4867.65,Debit
2023-12-26,Swiggy 5453,3293.2,Debit
2023-12-29,Electricity 8810,1392.82,Debit
2022-05-11,Flipkart 8022,4073.31,Debit
2022-06-05,Swiggy 4185,1419.06,Credit
2024-01-30,Swiggy 8167,130.77,Credit
2023-02-21,Zomato 9825,2749.94,Credit
2023-11-23,Zomato 8044,3887.76,Debit
2022-11-10,Salary 2763,3246.3,Debit
2022-03-16,Electricity 5893,156.12,Debit
2024-05-11,Uber 9685,1505.35,Credit
2023-12-25,Swiggy 6163,81.48,Debit
2022-03-07,Amazon 1979,1413.11,Debit
2024-01-29,Electricity 9479,3881.45,Debit
2023-03-18,Uber 2142,3516.54,Debit
2023-04-05,Rent 5067,517.31,Credit
2024-05-16,Swiggy 6095,888.78,Credit
2024-02-03,Electricity 1560,2778.57,Credit
2024-04-24,Swiggy 2916,3234.34,Credit
2023-02-11,Swiggy 8423,1416.91,Debit
2022-12-20,Gym 2403,999.46,Debit
2023-07-12,Flipkart 4333,2596.93,Credit
2023-12-03,Zomato 4696,1597.19,Credit
2023-10-21,Flipkart 5534,454.04,Credit
2023-06-26,Rent 3905,2105.69,Credit
2023-02-28,Swiggy 5364,2928.83,Debit
2022-09-27,Electricity 4849,3145.67,Debit
2023-12-28,Salary 4451,803.86,Credit
2024-02-02,Rent 5042,3281.06,Credit
2023-05-23,Electricity 9009,3582.13,Credit
2023-11-04,Zomato 8236,1774.2,Credit
2024-03-30,Amazon 8152,3014.63,Debit
2022-07-22,Flipkart 8239,663.97,Debit
2022-10-31,Gym 7320,2778.85,Credit
2023-03-21,Salary 2079,2819.43,Credit
2022-02-04,Flipkart 7339,2339.53,Credit
2023-04-25,Electricity 4243,4261.57,Credit
2023-08-11,Flipkart 3349,1421.33,Credit
2023-08-02,Uber 9833,1573.19,Debit
2023-05-07,Amazon 5509,194.56,Debit
2022-07-13,Gym 8414,3004.46,Credit
2022-09-19,Swiggy 8691,1977.3,Credit
2024-02-19,Gym 3414,833.24,Credit
2023-01-15,Swiggy 6921,2467.89,Debit
2023-03-25,Zomato 7567,1721.55,Debit
2024-01-23,Electricity 5198,4074.24,Debit
2022-10-18,Flipkart 2579,725.57,Credit
2023-10-15,Electricity 2936,4371.33,Debit
2022-07-09,Uber 5504,180.13,Debit
2022-05-16,Flipkart 3568,4605.99,Credit
2022-12-29,Amazon 7897,3571.78,Debit
2024-02-16,Swiggy 7980,3404.94,Debit
2024-03-27,Electricity 6099,2009.48,Debit
2023-07-07,Uber 9189,3738.16,Credit
2023-02-01,Uber 2579,1458.7,Credit
2024-02-18,Zomato 7288,2900.66,Debit
2022-09-07,Uber 7947,130.62,Credit
2023-03-29,Electricity 5172,3000.67,Debit
2023-12-28,Swiggy 8387,328.73,Debit
2023-11-18,Swiggy 8465,4338.33,Credit
2023-10-20,Electricity 2289,4133.61,Debit
2023-10-01,Swiggy 6991,3788.87,Debit
2023-10-21,Zomato 3353,2152.22,Debit
2023-02-16,Uber 6381,614.04,Debit
2022-04-23,Salary 8257,3012.69,Credit
2022-04-15,Flipkart 6643,3767.39,Debit
2023-01-12,Gym 4588,193.97,Credit
2022-03-25,Uber 1285,1929.52,Credit
2023-11-09,Salary 6257,4951.61,Debit
2022-11-07,Electricity 2263,3344.17,Debit
2022-08-11,Amazon 3747,368.44,Debit
2023-02-12,Swiggy 1885,3732.08,Debit
2022-04-17,Swiggy 6895,3162.62,Debit
2023-10-20,Electricity 7352,998.92,Credit
2023-02-24,Zomato 9399,275.1,Credit
2022-07-07,Flipkart 2011,1357.97,Credit
2023-03-27,Flipkart 1666,2038.03,Debit
2022-06-05,Uber 6863,3542.89,Debit
2022-02-10,Gym 7765,2455.04,Credit
2023-09-04,Electricity 8871,1945.73,Debit
2022-10-17,Rent 6467,2462.43,Credit
2023-07-22,Swiggy 9479,4245.05,Debit
2024-04-12,Flipkart 5342,2038.8,Credit
2022-07-12,Uber 8671,1694.94,Credit
2023-03-03,Swiggy 7868,3432.8,Debit
2024-04-16,Swiggy 8205,1165.07,Debit
2024-02-11,Zomato 2333,3106.51,Credit
2023-10-28,Amazon 3599,3871.83,Debit
2024-04-06,Swiggy 5009,2745.53,Credit
2022-05-05,Electricity 7754,133.82,Credit
2022-05-04,Uber 7635,1047.77,Debit
2023-12-09,Uber 5633,4253.28,Credit
2023-09-30,Rent 2959,170.07,Credit
2022-06-14,Flipkart 6290,4472.32,Debit
2023-11-05,Electricity 2683,36.97,Debit
2024-05-03,Zomato 5797,3033.66,Debit
2022-12-09,Salary 1792,794.18,Credit
2022-12-25,Salary 3535,2983.77,Debit
2023-01-20,Electricity 6837,12.44,Credit
2023-08-27,Rent 9127,1321.6,Credit
2022-10-07,Gym 4255,740.05,Debit
2023-04-28,Amazon 3762,4481.01,Credit
2022-04-14,Uber 2758,1909.99,Debit
2024-02-01,Uber 9036,3448.84,Credit
2022-06-14,Uber 7023,4496.91,Credit
2023-10-21,Zomato 1723,4768.87,Credit
2022-04-01,Uber 1325,2219.54,Debit
2022-01-20,Gym 1150,4641.0,Credit
2024-01-18,Swiggy 5000,4981.0,Credit
2024-05-13,Zomato 6235,4700.81,Debit
2022-08-16,Gym 6195,2351.79,Debit
2023-08-10,Swiggy 4746,3873.92,Debit
2023-02-21,Uber 4624,613.99,Debit
2022-08-04,Electricity 2676,4753.78,Debit
2023-12-16,Rent 2292,3963.03,Debit
2023-12-05,Salary 7219,1151.12,Debit
2022-03-23,Zomato 5621,1004.68,Debit
2022-06-12,Uber 2685,2386.29,Credit
2022-11-25,Rent 7721,1415.98,Credit
2022-11-19,Swiggy 6269,3171.69,Credit
2022-01-13,Zomato 8975,1910.95,Credit
2022-10-14,Flipkart 9271,3312.55,Credit
2023-11-14,Salary 4021,3367.06,Credit
2023-07-20,Swiggy 3751,732.46,Debit
2024-03-20,Amazon 3789,2097.8,Credit
2022-07-23,Amazon 8849,2824.66,Credit
2022-10-13,Uber 7892,2394.05,Debit
2022-09-21,Swiggy 8706,4990.82,Credit
2022-04-23,Amazon 3847,3343.21,Debit
2022-03-06,Gym 1881,2331.74,Credit
2024-01-14,Electricity 6136,934.3,Credit
2022-09-14,Electricity 4790,1294.7,Debit
2022-04-14,Uber 6945,3998.34,Debit
2023-06-19,Electricity 4819,3589.58,Debit
2022-09-22,Salary 3685,2820.36,Credit
2024-03-12,Rent 7450,2295.45,Credit
2023-07-27,Uber 3148,2659.37,Credit
2022-05-03,Uber 2852,1042.79,Debit
2022-06-11,Gym 2721,2673.43,Credit
2022-11-18,Electricity 3659,492.96,Credit
2022-08-03,Flipkart 6132,2543.49,Debit
2023-07-19,Swiggy 9068,420.51,Debit
2024-02-20,Amazon 9203,3657.97,Credit
2023-06-17,Swiggy 6594,1121.4,Debit
2023-12-27,Swiggy 2161,3302.18,Credit
2024-05-27,Amazon 7726,893.82,Credit
2024-04-26,Amazon 3293,3300.63,Debit
2022-09-17,Zomato 9612,3190.96,Credit
2023-04-16,Zomato 9822,2936.53,Credit
2024-02-15,Salary 2954,4399.19,Debit
2022-01-12,Zomato 7776,4429.07,Debit
2023-09-23,Rent 1746,1677.5,Credit
2024-01-30,Zomato 4540,2829.41,Credit
2024-02-15,Electricity 1008,3062.47,Debit
2023-09-04,Rent 4634,4857.07,Credit
2023-04-16,Amazon 5871,260.13,Debit
2022-04-11,Flipkart 3119,2292.82,Debit
2023-03-07,Amazon 8344,1290.82,Credit
2023-12-14,Rent 5827,873.45,Debit
2022-10-20,Flipkart 3921,2422.43,Credit
2024-03-20,Zomato 8935,1447.92,Credit
2023-07-07,Swiggy 7821,1243.32,Credit
2022-12-21,Salary 1876,2659.26,Credit
2022-10-30,Electricity 8879,1950.96,Debit
2022-08-15,Amazon 2605,2694.26,Credit
2022-08-24,Uber 6279,3444.24,Debit
2024-04-01,Gym 7662,1788.13,Credit
2024-01-19,Gym 9017,3154.38,Debit
2022-06-11,Salary 9241,3218.3,Credit
2022-12-22,Flipkart 9236,4896.94,Debit
2023-06-09,Gym 9742,1826.86,Debit
2023-11-08,Amazon 3801,1451.95,Debit
2022-05-18,Gym 7247,3121.36,Credit
2023-11-06,Swiggy 6989,463.81,Credit
2023-01-22,Swiggy 7538,1775.62,Credit
2024-02-19,Gym 8633,932.44,Debit
2023-04-10,Flipkart 5037,1174.77,Credit
2023-05-17,Swiggy 9382,4553.51,Debit
2024-01-15,Zomato 5290,4463.91,Credit
2023-02-25,Salary 3737,575.02,Debit
2023-06-03,Swiggy 8835,3193.48,Credit
2022-01-12,Electricity 4293,525.42,Credit
2023-06-12,Salary 2537,4240.33,Debit
2023-12-21,Swiggy 1842,4569.19,Debit
2023-10-09,Gym 1193,2132.9,Credit
2022-11-03,Gym 4738,3873.74,Credit
2022-11-27,Gym 5530,837.3,Debit
2022-08-13,Swiggy 5731,1146.54,Debit
2022-08-02,Salary 9335,289.82,Credit
2023-05-04,Gym 8470,4698.85,Credit
2022-08-14,Electricity 6905,4992.5,Debit
2023-08-25,Swiggy 6520,1023.98,Debit
2023-10-07,Flipkart 1182,3275.77,Credit
2023-08-31,Gym 3117,1858.01,Credit
2022-05-23,Zomato 6743,876.09,Credit
2023-05-07,Gym 2783,3523.65,Credit
2022-01-26,Amazon 8477,2392.92,Debit
2022-01-25,Uber 6117,4191.16,Debit
2022-10-28,Swiggy 3257,573.38,Credit
2022-09-24,Rent 7695,1693.08,Debit
2023-11-24,Salary 9867,3738.6,Credit
2024-05-12,Uber 2242,1248.05,Debit
2023-07-18,Electricity 6997,1465.07,Credit
2023-12-01,Zomato 6750,2877.93,Debit
2024-03-04,Rent 5683,1427.36,Credit
2024-01-23,Salary 1427,1083.94,Credit
2024-03-30,Flipkart 9874,4326.84,Credit
2023-11-04,Electricity 5651,4410.18,Credit
2024-01-08,Swiggy 9390,1817.66,Debit
2024-01-06,Zomato 2000,547.64,Debit
2022-05-02,Uber 7025,1792.78,Debit
2023-03-29,Salary 1048,3786.02,Credit
2022-10-21,Electricity 1640,4438.21,Credit
2022-10-29,Salary 2673,2732.87,Credit
2022-08-11,Salary 2266,623.81,Debit
2023-06-02,Rent 1187,3766.0,Credit
2023-06-04,Salary 4205,2921.82,Credit
2023-03-04,Zomato 5355,517.66,Credit
2022-06-10,Salary 7735,3614.31,Credit
2023-12-22,Flipkart 7739,4574.85,Credit
2023-06-07,Zomato 7473,3253.1,Debit
2023-05-07,Zomato 1190,2117.2,Debit
2023-08-05,Salary 3248,3170.57,Credit
2022-12-23,Uber 4690,3476.4,Debit
2023-08-24,Uber 5462,715.81,Debit
2024-05-19,Flipkart 3577,4385.97,Credit
2024-06-04,Zomato 6312,4609.77,Credit
2024-06-01,Rent 7475,753.87,Debit
2022-01-08,Zomato 5736,3706.14,Credit
2023-08-29,Gym 7829,2688.95,Debit
2023-03-03,Swiggy 6103,1665.65,Credit
2022-04-03,Electricity 4160,2619.18,Credit
2022-03-27,Uber 5803,779.54,Credit
2022-06-20,Zomato 4593,887.31,Credit
2024-02-03,Uber 9826,4816.5,Debit
2022-05-09,Salary 4198,3294.54,Credit
2024-01-23,Electricity 5654,4118.61,Credit
2022-01-17,Rent 9534,455.2,Credit
2024-05-10,Swiggy 7891,2490.17,Credit
2022-04-01,Flipkart 8169,3348.9,Debit
2022-04-24,Zomato 3111,3781.57,Debit
2022-06-03,Electricity 8157,455.72,Debit
2023-09-20,Rent 8724,2188.1,Debit
2024-05-04,Amazon 3105,295.13,Credit
2022-12-20,Electricity 6119,1972.47,Debit
2022-04-09,Zomato 5635,331.25,Debit
2022-10-09,Salary 2049,4370.34,Credit
2024-06-01,Uber 9761,1227.4,Debit
2023-02-07,Gym 4280,2609.7,Credit
2022-08-09,Rent 1965,4530.32,Debit
2022-05-27,Flipkart 2434,1536.17,Debit
2023-05-09,Zomato 1640,559.25,Credit
2024-06-08,Flipkart 5763,3757.46,Debit
2023-01-02,Gym 2581,2986.12,Credit
2022-10-07,Zomato 1929,362.77,Credit
2022-07-08,Gym 1271,1097.04,Credit
2022-10-06,Flipkart 4321,1819.29,Credit
2024-05-12,Gym 3209,2074.35,Credit
2022-09-11,Amazon 2135,1887.08,Credit
2024-04-09,Zomato 4831,1924.82,Debit
2023-01-26,Gym 7252,4337.37,Debit
2024-03-25,Rent 9173,2403.21,Credit
2024-04-23,Rent 7063,3105.68,Debit
2023-05-26,Flipkart 5227,2177.4,Debit
2022-12-09,Electricity 8479,676.71,Debit
2024-04-05,Gym 6741,1632.36,Debit
2023-01-17,Gym 5952,3439.21,Debit
2023-05-11,Gym 7754,4908.02,Credit
2023-01-14,Swiggy 1667,4064.04,Credit
2022-02-16,Electricity 9632,2654.88,Credit
2023-05-19,Electricity 7368,1294.24,Credit
2022-08-01,Rent 4523,2944.76,Debit
2023-07-25,Flipkart 2747,3924.59,Debit
2024-03-09,Rent 8924,1573.09,Credit
2023-03-19,Uber 9350,4843.92,Debit
2023-06-05,Salary 8383,4232.21,Credit
2023-04-25,Zomato 2488,4424.19,Credit
2024-02-24,Amazon 9719,1566.32,Credit
2023-12-30,Swiggy 3819,1519.38,Credit
2022-01-01,Flipkart 1456,3461.85,Credit
2022-11-09,Gym 8471,2821.64,Debit
2023-08-16,Swiggy 3922,4950.14,Debit
2023-04-22,Uber 1700,1128.72,Debit
2023-08-05,Amazon 6766,1987.94,Debit
2022-11-04,Rent 2243,289.66,Credit
2023-07-29,Zomato 8346,124.01,Credit
2022-07-11,Uber 6334,1057.95,Credit
2024-04-28,Flipkart 3791,112.08,Debit
2022-04-10,Electricity 9936,656.23,Credit
2023-01-04,Swiggy 6032,4189.6,Credit
2023-05-03,Amazon 8146,3744.49,Debit
2022-09-27,Rent 8460,4194.68,Debit
2023-11-05,Rent 3459,3453.62,Credit
2022-11-11,Salary 5894,628.33,Debit
2024-06-07,Flipkart 4610,43.5,Credit
2024-04-11,Electricity 7245,3582.88,Credit
2023-04-28,Uber 2764,4712.69,Debit
2024-06-09,Electricity 1232,4792.7,Credit
2023-04-03,Amazon 3307,2806.41,Credit
2023-03-28,Rent 4273,3955.84,Credit
2023-03-04,Rent 3227,3526.62,Credit
2022-01-22,Rent 6799,2740.05,Debit
2022-11-09,Amazon 7161,2444.23,Debit
2022-07-29,Flipkart 3435,519.1,Debit
2022-10-10,Uber 1059,3928.74,Debit
2022-02-28,Salary 2457,602.25,Debit
2024-05-29,Amazon 3929,2797.25,Credit
2023-05-04,Swiggy 1825,2723.15,Debit
2023-03-26,Flipkart 6677,1067.7,Debit
2022-05-21,Salary 2917,3922.91,Credit
2023-11-25,Zomato 7328,3719.1,Debit
2022-01-29,Swiggy 6942,4869.92,Debit
2024-04-10,Electricity 8359,4603.58,Credit
2022-12-27,Gym 6891,4189.38,Debit
2023-07-24,Salary 7037,65.44,Credit
2023-02-16,Swiggy 8158,301.19,Credit
2024-03-13,Salary 9490,3827.49,Credit
2022-07-27,Uber 3403,1071.55,Credit
2022-08-18,Salary 4056,1288.21,Debit
2023-02-07,Gym 6463,219.39,Credit
2023-02-18,Zomato 9706,4321.09,Credit
2023-04-26,Zomato 9117,3350.38,Credit
2023-07-14,Amazon 3123,1601.32,Debit
2024-02-29,Rent 4343,700.55,Debit
2024-05-17,Amazon 2371,1021.6,Debit
2023-02-18,Rent 2182,3155.87,Debit
2023-03-25,Electricity 6312,1108.2,Debit
2022-01-07,Electricity 1080,478.99,Debit
2022-02-15,Swiggy 3482,2317.64,Credit
2023-01-02,Amazon 1412,3959.26,Credit
2022-03-14,Gym 9381,1448.54,Credit
2022-09-05,Electricity 2792,4320.96,Debit
2022-07-31,Zomato 2043,4268.87,Debit
2023-11-11,Swiggy 6110,336.43,Debit
2023-04-25,Gym 2130,2537.86,Credit
2023-03-12,Rent 3726,2743.79,Debit
2023-07-29,Amazon 4114,1095.74,Credit
2024-01-07,Rent 8000,2619.42,Debit
2022-10-23,Rent 4585,4419.05,Debit
2022-06-10,Flipkart 5963,691.34,Debit
2022-10-31,Amazon 2141,1655.06,Debit
2022-10-02,Gym 1523,591.06,Debit
2023-08-12,Zomato 1087,3156.18,Debit
2024-05-19,Uber 7566,4618.33,Credit
2023-05-09,Amazon 5482,2078.12,Credit
2023-05-24,Swiggy 1355,535.33,Debit
2023-01-04,Amazon 4570,2658.46,Debit
2024-03-06,Gym 5270,2865.91,Credit
2023-10-11,Flipkart 6146,2669.28,Credit
2022-07-07,Gym 4923,3335.78,Debit
2023-11-11,Uber 6197,611.88,Debit
2023-02-24,Salary 8693,3025.95,Credit
2022-12-01,Gym 1970,4867.57,Credit
2024-05-15,Zomato 6944,2472.06,Credit
2023-11-29,Rent 1170,4990.76,Credit
2024-02-11,Electricity 6549,2078.69,Debit
2022-09-13,Amazon 2058,422.56,Credit
2022-05-15,Electricity 7768,3857.76,Credit
2024-04-15,Gym 6898,498.33,Credit
2022-07-26,Gym 8218,710.86,Debit
2022-05-09,Rent 7351,644.62,Credit
2024-04-02,Flipkart 5320,220.46,Debit
2022-02-07,Electricity 8345,4312.19,Credit
2022-12-07,Uber 6214,1435.5,Credit
2023-10-07,Uber 9180,2683.03,Credit
2022-10-30,Gym 5244,4194.92,Debit
2024-03-13,Flipkart 3111,4754.56,Credit
2022-05-20,Flipkart 4197,3065.61,Credit
2023-03-20,Rent 7279,2433.25,Debit
2022-10-10,Electricity 6642,4762.03,Debit
2024-01-16,Uber 2979,1672.14,Debit
2023-06-19,Zomato 9683,2579.43,Credit
2024-01-19,Uber 7258,479.62,Debit
2024-03-24,Swiggy 9477,3431.34,Credit
2023-07-02,Salary 1630,535.27,Credit
2022-08-01,Electricity 2969,2029.95,Credit
2022-01-06,Gym 7363,3408.47,Debit
2023-09-22,Uber 2006,216.32,Debit
2022-03-28,Swiggy 7112,2538.83,Debit
2022-08-27,Amazon 8275,1131.02,Debit
2024-01-28,Swiggy 2013,2601.81,Debit
2022-10-16,Swiggy 4199,3735.18,Debit
2023-12-22,Salary 9278,3110.86,Credit
2023-09-26,Amazon 3436,2660.37,Debit
2023-11-10,Gym 6067,660.56,Credit
2022-09-04,Amazon 3942,4400.14,Debit
2023-07-13,Electricity 8058,2156.15,Credit
2024-01-28,Rent 8829,2042.52,Debit
2022-05-27,Amazon 2550,1518.0,Credit
2023-10-26,Swiggy 8829,288.74,Credit
2022-01-19,Swiggy 7021,857.86,Debit
2022-12-20,Zomato 4462,4326.96,Debit
2023-05-14,Amazon 2230,2781.47,Credit
2024-01-28,Swiggy 3248,1226.95,Credit
2022-04-03,Zomato 5256,4656.98,Credit
2022-07-24,Electricity 9520,293.56,Debit
2024-04-11,Swiggy 2673,33.84,Credit
2022-03-12,Swiggy 8457,4693.27,Debit
2024-03-04,Salary 1850,4499.87,Credit
2022-04-13,Rent 1875,926.32,Credit
2024-03-31,Uber 8462,4360.86,Credit
2023-07-28,Electricity 3127,767.38,Debit
2022-07-26,Salary 1020,296.55,Debit
2024-04-12,Swiggy 8372,436.39,Credit
2022-12-30,Rent 7746,2441.32,Credit
2024-02-22,Flipkart 4019,3429.76,Debit
2022-02-26,Electricity 3493,4444.39,Debit
2022-07-04,Amazon 7922,2380.17,Credit
2024-05-21,Amazon 4195,708.39,Debit
2022-10-19,Flipkart 6740,1552.62,Debit
2024-04-04,Salary 5887,3126.36,Debit
2023-11-16,Salary 7019,2977.87,Credit
2022-11-29,Uber 6060,4589.98,Credit
2023-07-11,Amazon 5818,262.38,Debit
2023-09-27,Salary 7478,3592.04,Credit
2024-01-16,Gym 4904,1321.37,Debit
2022-02-28,Electricity 3755,143.38,Credit
2023-07-26,Amazon 1973,3575.25,Credit
2024-04-22,Salary 5153,1320.43,Credit
2023-09-11,Salary 9298,660.92,Credit
2022-08-23,Zomato 4463,4821.75,Credit
2024-02-28,Flipkart 6406,4254.17,Credit
2022-02-09,Rent 5379,387.11,Credit
2022-08-25,Flipkart 8965,2082.14,Debit
2022-07-26,Uber 7499,2606.37,Credit
2023-01-19,Swiggy 6573,1427.76,Credit
2022-08-27,Flipkart 4604,3701.39,Debit
2022-06-05,Zomato 4547,454.73,Credit
2024-05-17,Rent 2039,546.08,Credit
2022-07-23,Electricity 3872,511.44,Credit
2023-11-06,Rent 4384,2416.86,Debit
2023-08-14,Rent 6185,2174.59,Debit
2024-03-24,Salary 3657,2070.94,Debit
2024-01-14,Flipkart 1771,222.26,Debit
2022-07-01,Swiggy 8145,1689.56,Credit
2022-12-17,Electricity 8569,3944.42,Debit
2023-10-17,Amazon 7130,513.02,Credit
2024-02-20,Salary 6705,991.67,Credit
2024-05-30,Uber 5673,2531.5,Credit
2023-11-30,Gym 8365,2244.08,Debit
2023-05-16,Gym 9868,2870.21,Credit
2022-06-15,Electricity 8479,1176.64,Debit
2022-12-22,Flipkart 4932,3864.97,Credit
2022-07-26,Zomato 1062,3550.94,Credit
2022-08-23,Gym 6656,4290.9,Debit
2023-05-30,Uber 4044,4159.64,Credit
2022-07-27,Zomato 3373,784.47,Credit
2023-01-18,Uber 9342,4198.7,Credit
2023-06-24,Electricity 1689,1847.36,Debit
2022-11-11,Rent 1927,1959.91,Credit
2023-07-17,Swiggy 2379,1903.93,Credit
2024-01-28,Zomato 7509,3052.41,Credit
2023-12-16,Salary 4256,2178.32,Credit
2023-11-25,Rent 6874,3633.23,Debit
2023-12-23,Electricity 9072,4868.93,Debit
2024-06-06,Flipkart 4407,372.14,Debit
2022-03-16,Rent 8671,2971.33,Debit
2022-10-04,Salary 4109,1909.55,Credit
2023-03-01,Electricity 1770,1682.2,Debit
2023-05-26,Gym 9641,2293.95,Debit
2024-05-06,Zomato 2715,673.79,Debit
2024-04-30,Flipkart 6904,1681.29,Credit
2022-04-03,Amazon 2704,4106.59,Credit
2022-02-28,Flipkart 8768,4130.63,Debit
2022-07-03,Amazon 2797,4347.22,Credit
2022-03-31,Rent 3450,589.92,Credit
2022-04-04,Electricity 3421,2434.58,Credit
2023-12-22,Rent 1047,789.72,Credit
